Date,Forecasted_GDP_growth,Lower_CI,Upper_CI
2024Q2,0.2851160529484693,-6.911799022248746,7.482031128145684
2024Q3,0.2159122394140365,-7.3917457531557025,7.823570231983775
2024Q4,0.2417834036454914,-7.449718354117899,7.9332851614088815
2025Q1,0.23211172365407173,-7.46052541943723,7.924748866745373
